c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
c61,GOLDEN RULE,1008190,MAS,
