sunnysun,0
c880,Megameteor,1009828,MAS,AJ
c1017,ANU,1007911,MAS,
c2060,蜘蛛の糸,1007933,MAS,
c918,《破滅》 ～ Rhapsody for The End,1008050,MAS,
c559,otorii INNOVATED -[i]3-,1008517,MAS,
c201,Contrapasso -inferno-,1007776,MAS,
c777,Killing Rhythm,1008522,MAS,
c2053,雪男,1007918,MAS,
c1066,Blazing:Storm,1008890,MAS,
c787,GIGA DRIVE,1009731,MAS,AJ
c187,患部で止まってすぐ溶ける～狂気の優曇華院,1008558,ULT,
c981,小悪魔の遊園地,1008988,MAS,
c2384,Exitium,1009215,MAS,
c893,Giselle,1009131,MAS,
c2049,脳天直撃,1008093,MAS,
c1043,Lemegeton -little key of solomon-,1009585,MAS,
c2038,SINister Evolution,1009313,MAS,
c2206,HERA,1009064,MAS,
c232,Elemental Creation,1008804,ULT,
c409,Finite,1007726,MAS,
c1010,Viyella's Tears,1007738,MAS,
c538,AMAZING MIGHTYYYY!!!!,1009374,MAS,
c469,Xevel,1007524,MAS,
c234,Devastating Blaster,1008580,MAS,
c978,Ascension to Heaven,1008516,MAS,
c137,Angel dust,1008550,MAS,
c2050,封焔の135秒,1008851,MAS,
c734,電光石火,1008301,MAS,
c619,End Time,1007316,MAS,
c2034,A Site De La Rue,1009006,MAS,
c2171,Titania,1008567,MAS,
c1055,Wizdomiot,1008001,MAS,
c617,Surveiller et punir,1009447,MAS,
c2218,Re：End of a Dream,1009197,MAS,
c1107,AstrøNotes.,1008824,MAS,
c2351,Sheriruth,1009468,MAS,
c2440,Superbia,1007557,MAS,
c442,Glorious Crown (tpz over-Over-OVERCUTE REMIX),1008807,MAS,
c2300,Odin,1008751,MAS,
c2444,Cult future,1009072,MAS,
c822,Excalibur ～Revived resolution～,1009553,MAS,
c45,L9,1009122,ULT,
c784,YURUSHITE,1009666,MAS,AJ
c999,AttraqtiA,1009354,MAS,
c258,TiamaT:F minor,1007438,MAS,
c2400,LAMIA,1005374,MAS,
c2477,sølips,1007742,MAS,
c1079,X7124,1007990,MAS,
c2229,QZKago Requiem,1009199,MAS,
c1106,アポカリプスに反逆の焔を焚べろ,1008555,MAS,
c2213,泥の分際で私だけの大切を奪おうだなんて,1009935,MAS,AJ
c2212,あの世行きのバスに乗ってさらば。,1010000,MAS,AJ
c2538,Longinus,1008758,MAS,
c788,Rebellion,1007200,MAS,
c2184,ENDYMION,1007217,MAS,
c219,玩具狂奏曲 -終焉-,1007745,MAS,
c2140,ピアノ協奏曲第１番”蠍火”,1007445,MAS,
c881,Trrricksters!!,1008210,MAS,
c103,エンドマークに希望と涙を添えて,1009345,MAS,FC
c2121,Strange Love,1007359,MAS,
c386,神威,1007870,MAS,
c972,宿星審判,1005968,MAS,
c328,★LittlE HearTs★,1007897,MAS,
c248,Schrecklicher Aufstand,1008505,MAS,
c1035,赤壁、大炎上！！,1007293,MAS,
